Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Year,Month,Month_Name,Quarter,Week,Total_Interactions,Virality_Score,Save_Rate,View_to_Engagement,Performance_Tier,Content_Score,Time_Bucket
POST_03089,2024-07-12 02:01:00,Facebook,Post,Health,5101,83,48,56250,543,172333,3.04,2,Friday,14,300,Positive,Macro,False,False,2024,7,July,3,28,5775,3.1398,0.9653,10.2667,Good,2.4475,Late Night
POST_04222,2024-07-12 13:10:00,Facebook,Post,Technology,3029,26,361,69100,369,135479,2.52,13,Friday,11,1935,Negative,Macro,True,True,2024,7,July,3,28,3785,3.0735,0.534,5.4776,Average,2.0902,Afternoon
POST_03761,2024-07-12 15:32:00,Instagram,Reel,Entertainment,3841,478,138,17717,372,340929,1.31,15,Friday,0,463,Positive,Macro,True,False,2024,7,July,3,28,4829,1.5285,2.0997,27.2563,Average,1.6125,Afternoon
POST_03963,2024-07-12 17:18:00,Instagram,Photo,Lifestyle,171,39,70,48940,496,454678,0.06,17,Friday,23,1622,Neutral,Macro,False,False,2024,7,July,3,28,776,0.101,1.0135,1.5856,Low,0.3584,Afternoon
POST_04536,2024-07-12 18:40:00,Facebook,Video,Education,930,371,878,36101,443,417428,0.52,18,Friday,17,239,Positive,Macro,True,False,2024,7,July,3,28,2622,1.0316,1.2271,7.263,Low,0.8856,Evening
POST_00433,2024-07-12 22:15:00,Facebook,Story,Entertainment,359,52,777,58087,629,78448,1.51,22,Friday,22,950,Negative,Mid-tier,True,False,2024,7,July,3,28,1817,3.5615,1.0829,3.1281,Average,1.9973,Night
POST_04195,2024-07-13 00:00:00,Facebook,Live,Sports,1548,305,875,6338,213,186496,1.46,0,Saturday,16,236,Neutral,Macro,True,False,2024,7,July,3,28,2941,2.5647,3.3607,46.4027,Average,2.3616,Late Night
POST_02933,2024-07-13 04:02:00,Instagram,Reel,Health,7368,290,266,14031,225,435732,1.82,4,Saturday,28,393,Positive,Macro,True,False,2024,7,July,3,28,8149,2.0072,1.6036,58.0785,Average,1.8112,Late Night
POST_02414,2024-07-13 06:33:00,Instagram,Carousel,Fitness,817,395,144,47931,767,299336,0.45,6,Saturday,25,1723,Positive,Macro,False,False,2024,7,July,3,28,2123,0.6812,1.6002,4.4293,Low,0.8644,Late Night
POST_02581,2024-07-13 09:28:00,Instagram,Reel,Food,1182,31,247,23082,986,475755,0.31,9,Saturday,24,350,Negative,Macro,True,False,2024,7,July,3,28,2446,0.4172,4.2717,10.597,Low,1.5307,Morning
POST_01601,2024-07-13 13:44:00,Instagram,Story,Food,4547,111,112,24328,223,300963,1.58,13,Saturday,7,1063,Negative,Macro,True,False,2024,7,July,3,28,4993,1.6962,0.9166,20.5237,Average,1.4158,Afternoon
POST_00488,2024-07-13 19:16:00,Twitter,Tweet,Education,1997,222,1933,88579,365,228907,1.81,19,Saturday,29,345,Positive,Macro,True,False,2024,7,July,3,28,4517,3.5997,0.4121,5.0994,Average,1.9275,Evening
POST_01087,2024-07-13 23:07:00,Facebook,Live,Gaming,6205,314,156,47139,735,327745,2.04,23,Saturday,1,504,Neutral,Macro,True,True,2024,7,July,3,28,7410,2.2276,1.5592,15.7195,Average,1.952,Night
POST_00922,2024-07-14 00:28:00,Facebook,Story,Fitness,898,363,237,63297,250,234220,0.64,0,Sunday,5,1771,Positive,Macro,True,False,2024,7,July,3,28,1748,0.9969,0.395,2.7616,Low,0.6736,Late Night
POST_01079,2024-07-14 01:17:00,Instagram,Carousel,Entertainment,4342,325,47,23557,406,138058,3.41,1,Sunday,8,55,Positive,Macro,True,True,2024,7,July,3,28,5120,3.718,1.7235,21.7345,Good,2.9965,Late Night
POST_04569,2024-07-14 06:45:00,Instagram,Reel,Sports,1289,378,15,3301,169,126894,1.33,6,Sunday,2,435,Positive,Macro,True,True,2024,7,July,3,28,1851,1.647,5.1197,56.0739,Average,2.562,Late Night
POST_00104,2024-07-15 06:34:00,Facebook,Live,Technology,7284,25,214,2893,474,320247,2.35,6,Monday,23,597,Positive,Macro,True,True,2024,7,July,3,29,7997,2.4906,16.3844,276.4259,Average,6.6025,Late Night
POST_02338,2024-07-15 08:52:00,Twitter,Poll,Business,4520,216,1408,4841,351,468954,1.31,8,Monday,15,1646,Positive,Macro,True,True,2024,7,July,3,29,6495,1.9567,7.2506,134.1665,Average,3.2862,Morning
POST_03606,2024-07-15 15:22:00,Instagram,Story,Health,896,83,15,15376,665,87259,1.14,15,Monday,27,1538,Neutral,Mid-tier,True,False,2024,7,July,3,29,1659,1.2686,4.3249,10.7895,Average,2.1341,Afternoon
POST_04116,2024-07-15 21:42:00,Twitter,Retweet,Business,4881,2,152,18259,163,369254,1.36,21,Monday,1,490,Neutral,Macro,True,False,2024,7,July,3,29,5198,1.4464,0.8927,28.4682,Average,1.2457,Night
POST_02934,2024-07-16 00:46:00,Facebook,Post,Fitness,1368,158,220,2449,168,337878,0.52,0,Tuesday,2,1751,Positive,Macro,True,False,2024,7,July,3,29,1914,0.6937,6.8599,78.1543,Low,2.4741,Late Night
POST_01677,2024-07-16 06:53:00,Instagram,Reel,Entertainment,3321,36,213,43942,282,45049,7.92,6,Tuesday,5,227,Neutral,Micro,True,False,2024,7,July,3,29,3852,8.9501,0.6418,8.7661,Viral,6.0456,Late Night
POST_02712,2024-07-16 09:17:00,Facebook,Live,Travel,48,289,280,4878,666,92599,0.67,9,Tuesday,13,545,Positive,Mid-tier,True,False,2024,7,July,3,29,1283,1.5832,13.6531,26.3018,Low,4.8389,Morning
POST_03835,2024-07-16 14:00:00,Facebook,Live,Fitness,1041,54,307,7042,313,32264,4.35,14,Tuesday,25,388,Neutral,Micro,True,False,2024,7,July,3,29,1715,6.4156,4.4448,24.3539,Good,4.9981,Afternoon
POST_04889,2024-07-16 19:41:00,Instagram,Carousel,Sports,651,316,21,21568,229,257303,0.38,19,Tuesday,8,966,Positive,Macro,True,False,2024,7,July,3,29,1217,0.5231,1.0618,5.6426,Low,0.6275,Evening
POST_00336,2024-07-17 09:14:00,Instagram,Photo,Travel,1199,373,231,42943,354,318767,0.57,9,Wednesday,4,1500,Negative,Macro,True,True,2024,7,July,3,29,2157,0.8276,0.8243,5.0229,Low,0.7236,Morning
POST_01939,2024-07-17 09:28:00,Facebook,Live,Health,3751,376,204,72884,428,200731,2.16,9,Wednesday,3,156,Neutral,Macro,False,False,2024,7,July,3,29,4759,2.5482,0.5872,6.5296,Average,1.8046,Morning
POST_02026,2024-07-17 10:31:00,Twitter,Poll,Lifestyle,4783,5,1527,43294,275,303391,2.08,10,Wednesday,3,105,Neutral,Macro,True,False,2024,7,July,3,29,6590,3.0897,0.6352,15.2215,Average,1.9495,Morning
POST_03184,2024-07-17 20:11:00,Instagram,Photo,Entertainment,7152,364,191,30011,112,90161,8.55,20,Wednesday,25,994,Negative,Mid-tier,True,True,2024,7,July,3,29,7819,9.3753,0.3732,26.0538,Viral,6.3446,Evening
POST_03848,2024-07-17 21:47:00,Facebook,Story,Sports,6244,83,453,8334,627,120923,5.61,21,Wednesday,18,633,Neutral,Macro,False,False,2024,7,July,3,29,7407,6.4247,7.5234,88.8769,Good,6.4284,Night
POST_02166,2024-07-18 01:50:00,YouTube,Short,Entertainment,12099,179,1277,16628,2990,316131,4.29,1,Thursday,12,452,Positive,Macro,False,False,2024,7,July,3,29,16545,5.1523,17.9817,99.5008,Good,8.6562,Late Night
POST_04740,2024-07-18 08:06:00,Facebook,Post,Food,860,156,47,71306,724,427169,0.25,8,Thursday,17,850,Neutral,Macro,True,False,2024,7,July,3,29,1787,0.3074,1.0153,2.5061,Low,0.4968,Morning
POST_03869,2024-07-18 10:05:00,LinkedIn,Document,Business,1088,56,375,4159,136,188468,0.81,10,Thursday,15,274,Positive,Macro,True,False,2024,7,July,3,29,1655,1.2336,3.27,39.7932,Low,1.6751,Morning
POST_03135,2024-07-18 15:20:00,Instagram,Photo,Gaming,6165,322,99,42540,872,188042,3.5,15,Thursday,27,802,Positive,Macro,True,False,2024,7,July,3,29,7458,3.7789,2.0498,17.5317,Good,3.1486,Afternoon
POST_02874,2024-07-18 16:21:00,Twitter,Thread,Sports,2142,46,1609,9689,420,381137,1.0,16,Thursday,25,781,Positive,Macro,True,True,2024,7,July,3,29,4217,1.8526,4.3348,43.5236,Low,2.2562,Afternoon
POST_04282,2024-07-18 22:09:00,LinkedIn,Document,Food,419,65,81,6307,117,417820,0.14,22,Thursday,18,264,Neutral,Macro,True,True,2024,7,July,3,29,682,0.1896,1.8551,10.8134,Low,0.6694,Night
POST_00225,2024-07-18 22:44:00,Twitter,Tweet,Fashion,2543,81,20,49487,491,479966,0.55,22,Thursday,23,1721,Neutral,Macro,True,False,2024,7,July,3,29,3135,0.5761,0.9922,6.335,Low,0.6905,Night
POST_01199,2024-07-19 14:06:00,LinkedIn,Document,Food,83,7,485,12803,18,86690,0.66,14,Friday,2,1567,Neutral,Mid-tier,True,False,2024,7,July,3,29,593,1.7903,0.1406,4.6317,Low,0.8433,Afternoon
POST_04353,2024-07-19 23:41:00,Twitter,Poll,Technology,1988,245,225,96614,240,156163,1.57,23,Friday,20,235,Positive,Macro,True,False,2024,7,July,3,29,2698,2.019,0.2484,2.7926,Average,1.3082,Night
POST_03215,2024-07-20 03:02:00,Instagram,Carousel,Food,1192,97,10,46093,442,454894,0.29,3,Saturday,21,654,Neutral,Macro,True,True,2024,7,July,3,29,1741,0.3113,0.9589,3.7771,Low,0.4971,Late Night
POST_04498,2024-07-21 02:33:00,Instagram,Carousel,Fashion,9197,97,118,5067,525,391095,2.41,2,Sunday,5,1077,Neutral,Macro,True,False,2024,7,July,3,29,9937,2.4917,10.3612,196.1121,Average,4.8199,Late Night
POST_00648,2024-07-21 05:38:00,LinkedIn,Document,Fitness,941,91,391,12694,42,44733,3.18,5,Sunday,1,1981,Neutral,Micro,True,True,2024,7,July,3,29,1465,5.1326,0.3309,11.5409,Good,2.9111,Late Night
POST_03680,2024-07-21 09:05:00,Twitter,Retweet,Food,4914,60,187,77434,451,184546,2.8,9,Sunday,14,1536,Positive,Macro,True,True,2024,7,July,3,29,5612,3.0317,0.5824,7.2475,Average,2.2042,Morning
POST_01263,2024-07-21 14:37:00,Twitter,Thread,Entertainment,4817,230,70,73651,382,418903,1.22,14,Sunday,0,325,Positive,Macro,False,True,2024,7,July,3,29,5499,1.3098,0.5187,7.4663,Average,1.0366,Afternoon
POST_00288,2024-07-22 02:37:00,Facebook,Video,Fashion,7792,29,733,28933,379,178037,4.8,2,Monday,25,531,Neutral,Macro,True,False,2024,7,July,3,30,8933,5.6443,1.3099,30.8748,Good,4.0063,Late Night
POST_00221,2024-07-22 04:01:00,LinkedIn,Post,Fashion,1728,107,243,21545,172,23536,8.83,4,Monday,23,1327,Negative,Micro,True,False,2024,7,July,3,30,2250,11.3481,0.7983,10.4433,Viral,7.1759,Late Night
POST_00067,2024-07-22 04:23:00,Instagram,Photo,Technology,9157,201,287,15947,756,72299,13.34,4,Monday,3,1250,Negative,Mid-tier,True,False,2024,7,July,3,30,10401,14.4122,4.7407,65.2223,Viral,11.0819,Late Night
POST_03943,2024-07-22 06:18:00,Instagram,Carousel,Health,1714,234,86,31616,886,398896,0.51,6,Monday,4,1358,Positive,Macro,True,False,2024,7,July,3,30,2920,0.6117,2.8024,9.2358,Low,1.2282,Late Night
POST_03261,2024-07-22 10:12:00,Instagram,Carousel,Education,7709,88,260,23387,96,99378,8.11,10,Monday,15,575,Positive,Mid-tier,True,False,2024,7,July,3,30,8153,8.7191,0.4105,34.8612,Viral,5.9829,Morning
POST_01796,2024-07-22 19:12:00,Instagram,Story,Technology,118,60,120,12690,576,154314,0.19,19,Monday,13,572,Neutral,Macro,True,True,2024,7,July,3,30,874,0.3875,4.539,6.8873,Low,1.554,Evening
POST_03222,2024-07-23 05:42:00,Instagram,Carousel,Fashion,3390,144,158,23624,605,173088,2.13,5,Tuesday,2,1882,Neutral,Macro,False,False,2024,7,July,3,30,4297,2.3988,2.561,18.1891,Average,2.3399,Late Night
POST_02206,2024-07-23 07:47:00,YouTube,Community Post,Food,5140,149,749,91932,431,373602,1.62,7,Tuesday,7,53,Neutral,Macro,True,True,2024,7,July,3,30,6469,2.057,0.4688,7.0367,Average,1.4057,Morning
POST_00963,2024-07-23 09:20:00,Instagram,Photo,Fashion,5029,171,285,9804,553,282670,1.94,9,Tuesday,9,1379,Positive,Macro,False,False,2024,7,July,3,30,6038,2.2026,5.6406,61.5871,Average,3.129,Morning
POST_00181,2024-07-23 14:22:00,Twitter,Thread,Gaming,2092,273,1533,9176,254,47656,8.18,14,Tuesday,20,718,Negative,Micro,True,False,2024,7,July,3,30,4152,15.1856,2.7681,45.2485,Viral,8.6581,Afternoon
POST_03530,2024-07-23 15:28:00,Twitter,Thread,Health,4207,165,1684,47993,437,42741,14.17,15,Tuesday,18,405,Positive,Micro,True,False,2024,7,July,3,30,6493,22.4346,0.9105,13.5291,Viral,12.6715,Afternoon
POST_01905,2024-07-24 06:39:00,LinkedIn,Poll,Entertainment,350,135,274,20259,195,389320,0.19,6,Wednesday,25,893,Negative,Macro,False,False,2024,7,July,3,30,954,0.3704,0.9625,4.709,Low,0.4759,Late Night
POST_02901,2024-07-24 19:25:00,Instagram,Carousel,Gaming,9574,440,183,30783,625,453502,2.25,19,Wednesday,2,1741,Negative,Macro,True,False,2024,7,July,3,30,10822,2.4262,2.0303,35.1558,Average,2.237,Evening
POST_00769,2024-07-25 01:50:00,Twitter,Tweet,Food,4237,138,596,90241,362,270419,1.84,1,Thursday,15,1489,Neutral,Macro,True,False,2024,7,July,3,30,5333,2.3301,0.4011,5.9097,Average,1.5554,Late Night
POST_04152,2024-07-25 04:24:00,Instagram,Photo,Travel,4956,223,178,47707,245,83442,6.42,4,Thursday,9,745,Positive,Mid-tier,True,False,2024,7,July,3,30,5602,7.1138,0.5136,11.7425,Viral,4.8562,Late Night
POST_04112,2024-07-25 07:23:00,Facebook,Video,Entertainment,7299,340,323,63776,32,192233,4.14,7,Thursday,21,292,Negative,Macro,True,False,2024,7,July,3,30,7994,4.6547,0.0502,12.5345,Good,3.0675,Morning
POST_03648,2024-07-25 14:26:00,Twitter,Tweet,Health,911,225,505,61126,85,334504,0.49,14,Thursday,5,244,Negative,Macro,True,False,2024,7,July,3,30,1726,0.8598,0.1391,2.8237,Low,0.4957,Afternoon
POST_04573,2024-07-25 17:46:00,Instagram,Photo,Gaming,7460,112,52,23909,359,59922,12.72,17,Thursday,0,1670,Negative,Mid-tier,True,False,2024,7,July,3,30,7983,13.0835,1.5015,33.3891,Viral,9.4635,Afternoon
POST_04747,2024-07-25 20:59:00,Instagram,Carousel,Travel,3055,221,48,11603,883,225395,1.47,20,Thursday,7,1568,Positive,Macro,True,False,2024,7,July,3,30,4207,1.6154,7.6101,36.2579,Average,3.3556,Evening
POST_04645,2024-07-26 04:30:00,LinkedIn,Post,Entertainment,27,107,18,12912,86,330299,0.05,4,Friday,7,499,Positive,Macro,True,True,2024,7,July,3,30,238,0.0893,0.666,1.8432,Low,0.2466,Late Night
POST_02927,2024-07-26 05:35:00,TikTok,Stitch,Travel,8781,14,95,75908,2104,10591,83.94,5,Friday,14,307,Neutral,Micro,False,False,2024,7,July,3,30,10994,85.8573,2.7718,14.4833,Viral,60.1647,Late Night
POST_02565,2024-07-26 06:04:00,Twitter,Retweet,Business,4389,126,1411,11556,335,165547,3.58,6,Friday,6,1292,Positive,Macro,True,True,2024,7,July,3,30,6261,5.3604,2.8989,54.1796,Good,3.9098,Late Night
POST_03015,2024-07-26 10:08:00,Facebook,Live,Fitness,7612,311,892,45488,312,247052,3.57,10,Friday,8,120,Neutral,Macro,False,False,2024,7,July,3,30,9127,4.4161,0.6859,20.0646,Good,2.9586,Morning
POST_03981,2024-07-26 14:55:00,TikTok,Stitch,Entertainment,24977,521,604,208125,1167,407253,6.41,14,Friday,23,222,Neutral,Macro,True,False,2024,7,July,3,30,27269,6.8338,0.5607,13.1022,Viral,4.7824,Afternoon
POST_01097,2024-07-27 11:20:00,Instagram,Story,Travel,7870,135,5,1999,272,282324,2.84,11,Saturday,13,1725,Positive,Macro,True,True,2024,7,July,3,30,8282,2.8885,13.6068,414.3072,Average,6.0846,Morning
POST_04171,2024-07-28 04:05:00,Instagram,Carousel,Fashion,2757,210,115,16377,799,366406,0.84,4,Sunday,12,1773,Neutral,Macro,False,True,2024,7,July,3,30,3881,0.9612,4.8788,23.6979,Low,2.088,Late Night
POST_04173,2024-07-28 07:32:00,Twitter,Thread,Entertainment,3062,159,1898,45480,110,445544,1.15,7,Sunday,6,1895,Positive,Macro,True,False,2024,7,July,3,30,5229,2.0366,0.2419,11.4974,Average,1.1436,Morning
POST_03083,2024-07-28 16:40:00,Instagram,Photo,Lifestyle,3316,366,123,24013,999,431541,0.88,16,Sunday,22,470,Positive,Macro,True,False,2024,7,July,3,30,4804,1.0235,4.1602,20.0058,Low,1.9071,Afternoon
POST_04153,2024-07-28 20:02:00,LinkedIn,Article,Lifestyle,1126,43,388,27866,259,357383,0.44,20,Sunday,13,1290,Positive,Macro,True,False,2024,7,July,3,30,1816,0.6648,0.9294,6.5169,Low,0.6543,Evening
POST_04046,2024-07-29 07:18:00,Twitter,Tweet,Travel,2253,86,1855,60031,160,282124,1.49,7,Monday,25,179,Positive,Macro,True,False,2024,7,July,3,31,4354,2.8321,0.2665,7.2529,Average,1.5256,Morning
POST_03936,2024-07-29 12:11:00,Facebook,Story,Technology,1862,182,547,11672,58,463552,0.56,12,Monday,12,1036,Neutral,Macro,True,True,2024,7,July,3,31,2649,0.8342,0.4969,22.6953,Low,0.6233,Morning
POST_04162,2024-07-29 17:03:00,Instagram,Photo,Fashion,6413,86,50,20508,29,337013,1.94,17,Monday,29,1167,Positive,Macro,True,True,2024,7,July,3,31,6578,1.9984,0.1414,32.0753,Average,1.4179,Afternoon
POST_01317,2024-07-30 01:36:00,Facebook,Live,Food,6771,347,512,19088,420,448258,1.7,1,Tuesday,4,453,Positive,Macro,True,False,2024,7,July,3,31,8050,2.008,2.2003,42.1731,Average,1.9425,Late Night
POST_04054,2024-07-30 04:55:00,Facebook,Post,Technology,1105,223,308,79935,671,418331,0.39,4,Tuesday,17,315,Positive,Macro,True,False,2024,7,July,3,31,2307,0.5916,0.8394,2.8861,Low,0.5853,Late Night
POST_01248,2024-07-30 16:30:00,Instagram,Story,Lifestyle,2808,196,190,20991,248,80727,3.96,16,Tuesday,24,1208,Positive,Mid-tier,True,True,2024,7,July,3,31,3442,4.67,1.1815,16.3975,Good,3.3394,Afternoon
POST_02066,2024-07-30 16:58:00,TikTok,Stitch,Education,6724,464,215,85667,648,201297,3.68,16,Tuesday,12,283,Neutral,Macro,True,False,2024,7,July,3,31,8051,4.1217,0.7564,9.398,Good,2.9354,Afternoon
POST_02537,2024-07-30 20:08:00,LinkedIn,Poll,Business,1580,99,238,10630,126,100162,1.91,20,Tuesday,15,834,Positive,Macro,True,True,2024,7,July,3,31,2043,2.4879,1.1853,19.2192,Average,1.866,Evening
POST_02623,2024-07-31 01:11:00,Twitter,Retweet,Sports,3438,59,159,96798,491,443543,0.82,1,Wednesday,24,1571,Neutral,Macro,True,False,2024,7,July,3,31,4147,0.9093,0.5072,4.2842,Low,0.7529,Late Night
POST_03980,2024-07-31 07:57:00,Twitter,Thread,Food,2422,22,300,50449,332,38485,7.13,7,Wednesday,9,1619,Positive,Micro,True,True,2024,7,July,3,31,3076,8.746,0.6581,6.0972,Viral,5.6732,Morning
POST_01484,2024-07-31 14:19:00,Instagram,Photo,Gaming,875,245,246,24499,374,462638,0.3,14,Wednesday,22,727,Neutral,Macro,True,False,2024,7,July,3,31,1740,0.4546,1.5266,7.1023,Low,0.7144,Afternoon
POST_04123,2024-07-31 17:25:00,LinkedIn,Poll,Fashion,1695,95,63,4212,191,143665,1.29,17,Wednesday,12,1741,Neutral,Macro,True,False,2024,7,July,3,31,2044,1.4436,4.5347,48.528,Average,2.3095,Afternoon
POST_02659,2024-07-31 19:26:00,Instagram,Carousel,Business,6203,472,125,26285,555,277614,2.45,19,Wednesday,0,1650,Positive,Macro,True,False,2024,7,July,3,31,7355,2.7095,2.1115,27.9817,Average,2.4263,Evening
POST_03054,2024-07-31 21:05:00,Twitter,Tweet,Lifestyle,4921,162,1607,65099,81,151290,4.42,21,Wednesday,23,1381,Positive,Macro,True,True,2024,7,July,3,31,6771,6.6534,0.1244,10.4011,Good,3.8013,Night
POST_04389,2024-07-31 21:57:00,Instagram,Carousel,Entertainment,579,38,182,2486,356,414487,0.19,21,Wednesday,29,275,Negative,Macro,False,False,2024,7,July,3,31,1155,0.2898,14.3202,46.4602,Low,4.459,Night
POST_03522,2024-08-01 05:24:00,Facebook,Live,Lifestyle,7055,264,522,51223,748,119278,6.57,5,Thursday,11,275,Positive,Macro,True,False,2024,8,August,3,31,8589,7.6703,1.4603,16.7679,Viral,5.3672,Late Night
POST_02344,2024-08-01 15:24:00,Twitter,Poll,Education,976,178,1089,31284,420,16577,13.53,15,Thursday,21,703,Neutral,Micro,True,False,2024,8,August,3,31,2663,27.7416,1.3425,8.5123,Viral,14.1372,Afternoon
POST_02403,2024-08-01 20:31:00,Twitter,Retweet,Fitness,2846,195,1009,47746,250,31955,12.67,20,Thursday,3,526,Positive,Micro,True,False,2024,8,August,3,31,4300,19.5988,0.5236,9.006,Viral,11.1047,Evening
POST_03844,2024-08-02 00:12:00,Twitter,Tweet,Lifestyle,4562,255,1093,22875,62,230189,2.57,0,Friday,1,1416,Positive,Macro,True,False,2024,8,August,3,31,5972,3.6279,0.271,26.1071,Average,2.1977,Late Night
POST_03211,2024-08-02 04:05:00,Instagram,Carousel,Business,444,156,22,5560,976,97466,0.64,4,Friday,29,52,Positive,Mid-tier,True,False,2024,8,August,3,31,1598,0.8434,17.554,28.741,Low,5.7752,Late Night
POST_01751,2024-08-02 05:36:00,Facebook,Story,Fashion,3856,168,928,41657,580,232488,2.13,5,Friday,14,1713,Neutral,Macro,True,False,2024,8,August,3,31,5532,3.0006,1.3923,13.2799,Average,2.1699,Late Night
POST_04014,2024-08-02 15:14:00,Instagram,Carousel,Fitness,4933,115,142,1244,544,310652,1.67,15,Friday,14,303,Neutral,Macro,False,False,2024,8,August,3,31,5734,1.7991,43.7299,460.9325,Average,14.3267,Afternoon
POST_04230,2024-08-02 23:25:00,Instagram,Story,Sports,7284,54,4,31445,587,145050,5.06,23,Friday,7,1844,Positive,Macro,False,True,2024,8,August,3,31,7929,5.1044,1.8668,25.2155,Good,4.1154,Night
POST_02279,2024-08-03 05:25:00,Facebook,Video,Technology,3284,312,21,8247,347,271373,1.33,5,Saturday,9,295,Neutral,Macro,True,False,2024,8,August,3,31,3964,1.4633,4.2076,48.066,Average,2.2333,Late Night
POST_02227,2024-08-03 12:37:00,Twitter,Poll,Education,2047,2,134,71639,31,25497,8.56,12,Saturday,23,820,Neutral,Micro,True,True,2024,8,August,3,31,2214,9.6204,0.0433,3.0905,Viral,6.3231,Morning
POST_00211,2024-08-03 13:50:00,Facebook,Post,Gaming,139,140,55,18683,94,42420,0.79,13,Saturday,1,1147,Neutral,Micro,False,False,2024,8,August,3,31,428,1.3767,0.5031,2.2909,Low,0.8799,Afternoon
POST_04604,2024-08-03 17:07:00,Twitter,Poll,Travel,3495,7,455,26483,101,77305,5.12,17,Saturday,0,699,Positive,Mid-tier,True,False,2024,8,August,3,31,4058,6.3048,0.3814,15.323,Good,4.0539,Afternoon
POST_01978,2024-08-03 21:40:00,Twitter,Retweet,Lifestyle,614,142,850,20439,99,106534,1.51,21,Saturday,12,1534,Positive,Macro,True,False,2024,8,August,3,31,1705,3.2365,0.4844,8.3419,Average,1.7203,Night
POST_04333,2024-08-03 23:59:00,Twitter,Poll,Fashion,4166,154,1864,45659,398,111303,5.56,23,Saturday,7,1134,Negative,Macro,False,True,2024,8,August,3,31,6582,9.0437,0.8717,14.4156,Good,5.1986,Night
POST_02083,2024-08-04 04:11:00,Facebook,Post,Fashion,2180,163,204,44991,702,234013,1.09,4,Sunday,0,1456,Positive,Macro,True,False,2024,8,August,3,31,3249,1.3324,1.5603,7.2214,Average,1.3038,Late Night
POST_00621,2024-08-04 04:48:00,Instagram,Story,Business,9926,150,142,31093,860,162136,6.3,4,Sunday,15,688,Positive,Macro,True,False,2024,8,August,3,31,11078,6.5698,2.7659,35.6286,Viral,5.3207,Late Night
POST_01637,2024-08-04 06:08:00,Twitter,Thread,Fashion,47,49,612,4236,462,371693,0.19,6,Sunday,3,1717,Negative,Macro,False,False,2024,8,August,3,31,1170,0.533,10.9065,27.6204,Low,3.5078,Late Night
POST_00270,2024-08-04 14:20:00,Twitter,Poll,Gaming,4701,144,971,77579,402,269412,2.16,14,Sunday,4,414,Neutral,Macro,True,True,2024,8,August,3,31,6218,2.933,0.5182,8.0151,Average,1.8994,Afternoon
POST_04745,2024-08-04 19:00:00,Instagram,Reel,Business,6500,60,100,6664,906,224621,2.96,19,Sunday,22,311,Neutral,Macro,True,True,2024,8,August,3,31,7566,3.0807,13.5954,113.5354,Average,6.1868,Evening
POST_02942,2024-08-04 20:42:00,Facebook,Post,Sports,4456,346,60,55278,112,269510,1.8,20,Sunday,9,1581,Negative,Macro,True,False,2024,8,August,3,31,4974,1.9769,0.2026,8.9982,Average,1.3739,Evening
POST_02794,2024-08-04 21:11:00,Twitter,Poll,Gaming,4701,19,144,88154,332,333940,1.46,21,Sunday,3,151,Negative,Macro,True,False,2024,8,August,3,31,5196,1.5485,0.3766,5.8942,Average,1.1615,Night
POST_04241,2024-08-05 05:12:00,LinkedIn,Article,Sports,1359,145,11,14036,145,492362,0.31,5,Monday,22,1097,Positive,Macro,True,True,2024,8,August,3,32,1660,0.3416,1.0331,11.8267,Low,0.5364,Late Night
